,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,ALDH1_inhibition
0,COc1ccccc1CC(NC(C)=O)C(=O)NC1CCN(c2nnnn2-c2ccccc2)CC1,9.583460528136348,-1.1060969059769523,-2.502255746542126,0.3395634561210894,4.108212479989453,1.5941830687270246,0.6829949768179554,-1.880803377378629,0.9344896360184167,1.9855098877040194,0.5446993166252843,-0.6562562320583056,0.6828432106800304,0.1464936338865727,-3.807823789335715,0.7476179054873164,-0.9488661293932117,0.7842032894350571,1.5972883109589244,0.3928923263531631,2.0916944068767696,-3.2399559371206443,0.38945093494243455,1.5962350739419866,0.7766859131248196,-1.7661476332493622,-1.7653158271247706,-1.3431940697261864,-0.5027367584670248,-0.5577810914854231,-0.7623633037343106,-0.32276158563043833,-0.09208074718501168,1.5900586607292684,-0.9580545871805526,0.3358279045248626,0.1547093954045031,-0.5431954022991544,-0.7216006651730148,1.5258741104860287,0.6520694837315294,0.3791909670233363,0.3148244791905776,0.470548985667124,0.3427699138738677,-0.19911695056977244,-0.9223063433007741,0.425556106889984,-1.6872410003587737,-1.4224988576861348,0.4767832649593721,0.8557531305738544,0.25517206897989075,-0.8002158796819216,-0.44242292422800783,0.3909865551572245,-1.0375891944742597,-0.9076097953611808,-0.4677739594643279,0.2130531117055421,-0.35097780265239376,1
1,O=C(CSc1nc2cccnc2n1Cc1ccccc1)NCc1ccco1,1.7080154960086873,-4.086370442881963,-4.338904506641284,2.3672432786345095,0.1449312799315391,1.700991066603979,0.8428968124127657,-0.5837973655804323,-0.4940997973639446,1.7414990503179502,0.900900069911895,-0.8589623663314239,-1.372930194480595,-1.5612234563454297,0.7279695911410213,-1.1047078406077853,2.003220954383764,0.48818494331627366,0.2663084542469821,-0.0846276410930392,1.1756913996276162,0.1075863246512509,-0.8881340943171614,-0.7908408677104491,-0.42935598380927636,0.4861096770717791,1.4238212242194337,-0.8048600075809863,1.0204866218976554,-0.5600598557623145,0.6367363051520242,-1.8812695681493576,0.06311065085591158,-1.1271319231508192,-0.40934756144327616,-0.375274877036805,1.2262385641884423,0.9688429959367684,0.6645191633622761,-0.48388899294904575,0.8897012009329183,-0.2787275434974106,0.26347642568059615,-1.8360473064510379,0.8376321714542079,-0.5036798625758829,0.6897391199758187,-0.5491862945954766,1.1421252049208874,-0.6391483811521549,-0.16914524152018745,-0.4131146743056484,-0.19807921991826208,0.9394763163472695,0.7912533327919736,-0.18327779062298666,1.542830276632403,0.46530345390081135,-0.9521598020586217,0.8494647820584692,-0.27071008195219837,1
2,Cc1cccc2cc(C[NH+](CC3CCCO3)C(c3nnnn3Cc3ccco3)C(C)C)c(O)nc12,9.819797824491316,1.2273783009604158,-6.789534297757189,3.057460618201748,5.395493516737759,3.083058459337985,-1.344535125559024,0.7774593812514117,3.134269052266222,0.93881533218741,-1.439822957766296,-1.0406114868306513,-3.0676115183526718,-1.4008112290247996,-2.3246230030160713,-0.20665060473705135,0.8897343174431237,-0.91773416097789,-0.6723952483978453,-0.9972121633715157,1.535288134602219,0.7700772491447847,0.2514284621170757,-1.4581914997965524,-0.22382453332413094,-1.2833472157041528,-1.3938561184068436,-3.455009717735937,-0.4779484743384642,-0.9566572150918,-1.2874901038224515,-0.6065702464762078,1.2202158370489449,-0.2222389633259858,-1.7650342498829832,0.8924573872697551,-0.5071438238335642,0.0764424974553053,1.4862113697049162,1.7565266702719529,1.4604631793324168,0.3424187222655621,0.227052375772339,-0.6723915682756629,0.2632675683762052,-0.8186331122377553,0.5790783839166193,0.2400676747556114,-0.5089177692262478,-1.8085888942780488,1.4807601097193277,1.2302688588514592,0.19470112611166115,-0.40632731687467366,-0.3636490290951261,0.06018735580339757,0.2854206427207686,0.01627851265738421,-0.6542704496468487,0.49595977125432633,-1.486740315960574,1
3,CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,-6.122357246872695,-1.0709244031359455,-0.8085656634348456,1.7331564835303506,-2.376738261884437,-3.820852744550971,-0.37555505976011283,2.4185229048402603,-2.7297884416248763,-0.823341926802817,-0.38699614510324604,0.22791248422241578,-1.3757514351020097,2.298768311581626,-0.0926056551606607,0.49297799255095226,-0.6997333235859207,-0.5590747638593292,-1.5464431342251002,1.7294718674047664,-0.403842690458445,0.5511151972098053,0.15423095812463086,-1.8750549913584993,0.6456008028483907,-0.2861319906722294,0.38300520368294105,0.4723533273691459,1.0076323576072403,0.7938240388358793,0.4080903761966181,-0.3506180286415703,-0.0009820526574903859,-0.325145378718996,-0.5294714460396491,0.744791070497647,0.207084284084383,0.4798196042796049,-0.4639812930429418,1.0453600966057632,0.004161405198077618,0.5689415132196476,1.2262705696052751,0.4113563554398922,0.5238654213385291,0.5232346045295392,0.6507022546177764,0.7502503104604212,0.24351773454405992,-0.6508699754262831,-0.7713458949939742,-0.9743515689880484,-0.8193644434422205,0.7645519179284099,0.4225511133268542,0.7704042751780368,-0.3941434387095096,0.9458723670949163,-1.4901482666474597,-1.1912257658715733,0.48441559831010217,1
4,CS(=O)(=O)N1CCc2cc(-c3csc(NC(=O)Cc4cccs4)n3)ccc21,3.736551670964389,-1.9698088962053681,-2.101822752965938,4.837299594735506,-2.5186763279235036,-2.6384610994174045,-1.1090165641347265,0.5600507204170574,0.6513690919020049,-0.09064728275467483,2.1270481643953003,-0.10427022396544872,0.8725510291166888,-2.03904177861361,2.138095551113238,-0.2737460697740979,-2.0522583382196777,-1.855623829513343,-0.7022285468210615,0.20797721495158478,0.03560682286857227,2.1391937164604737,-0.17809883908884364,2.8774700859219124,0.40917141670059387,-0.2172952777735897,-0.9116189046806308,0.7682471076320246,-1.982392385074394,2.5462714551383243,0.4097181751648519,-1.0787307718322436,-1.886087526143322,1.1012714420792598,1.0786933363728093,-0.2806819701098725,-0.29252970099822434,-0.97661658855197,1.0141801155649854,-1.8674377071372328,0.36620654858483215,-1.075968725987872,-0.35850538146445843,0.6952926836155295,0.2942487472797551,0.5708729003906805,-0.4271617919619793,0.43253995996546696,-1.4386952733975078,0.7240145855608008,1.4678180881275786,-0.02537834177724053,0.47241358229723157,-0.4982949987919241,-1.66262638783008,-0.06722654775463559,1.158652388377889,0.10499650873871946,-0.04392239648198522,-0.08418304325116566,-1.2189921233374075,1
5,CC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cccc(-n3cnnn3)c2)cc1,6.576506510474631,-0.924066319345764,-2.0639526413851996,3.5737174579830464,-1.5731849583029582,-1.1289369393089506,-1.656264323343723,-2.421096899313953,3.336903255121944,1.1382081970705724,0.5131752915564128,0.07963713282271113,1.6456135012813613,-1.6915181332192197,-2.8605913181259957,0.11865570031890166,-0.1781858184904811,-0.1873639804167685,0.1794891805901178,-0.9195132526270001,1.3169404116480699,-1.3754799083607827,0.98116252325273,0.1484082852419693,0.1939917881298106,-3.188549089395181,-0.6566708324158915,0.119402499522811,0.649749593220934,-1.2555506752606498,-1.5195168396407823,1.4432827556900958,-0.32748639425679105,1.2321846076610004,-1.9906835863795098,0.38760406307805617,0.004573381648961366,-1.1056364916215782,-0.12385044317910242,1.6373850775199799,-0.34541020627357716,0.48288973117697276,0.316752511622295,1.1795771533429378,-0.12184369941071797,-0.2346927085459521,-0.11279257847741633,0.10170862040300166,-0.7512014022617173,-0.8524921608114947,1.0007748151651321,-0.7407848751794288,0.6798590132050902,0.4919650117303701,-0.6891583838895601,0.7717654834364326,-1.4019994854786777,-0.6148670514414742,-0.3518576509623968,0.26641050590509746,-1.4530332363260514,1
6,COCCN(C(=O)C(F)(F)F)C(C(=O)NC1CCCCC1)c1ccco1,2.5352271283723917,3.2578110908089544,7.036418298364422,1.6482873827852227,-1.1445707472532942,-0.21911568753268074,-2.5859602429920137,-0.9271687479305148,-1.7792304868868263,-1.181488262295718,-3.8781294241738133,-3.288865049221494,-3.2734233384740774,-0.19977540479438496,-1.7294240784982953,-2.6281375870599004,2.3417671299086704,-0.00038861912816922885,-1.9795069536490948,1.3485099011089334,1.1993232093804946,-0.2364796727833329,-1.1937987577231308,1.9541373541917992,0.8056942011549528,1.2140486988957155,0.226966894756004,-0.7121926166492963,-0.5836784266894397,-1.5141929903331484,0.2906582891629844,-1.3706621198368816,1.2325388478188208,-1.2420830727201655,0.061408263040884405,-0.28973130182147,1.6217565980515152,-1.2947920392358907,-0.536443423111658,-0.055616885089195225,-0.4071193635749469,0.9442606981881201,-0.1662853391042413,0.4223149566226387,-0.0623200315271629,-0.8918972517212805,-0.8414763296061708,0.42185253121324334,0.0344569216866918,0.26698632895342395,-0.8549934484525101,-0.09235263552716672,1.111835737475952,0.13252551963167375,-0.1361327724024468,0.5684264964223799,0.8776292554690596,-0.9064074019390892,0.03696740904799558,0.03966665846003367,0.4553913084523967,1
7,COc1ccccc1N1CCN(C(=O)CSc2nnc(-c3ccoc3C)o2)CC1,5.006500844645483,-1.4887270370671326,-2.849409133871569,1.6547859293290619,3.6027785162026715,-0.09711575849753236,-2.2007798121280926,-0.698690893903586,-2.468827649913782,0.7058558642341046,1.5895807486041749,1.9924375973346609,0.2072280976484749,0.31813349175006983,-0.9243547980681749,-0.414213284352882,-0.9624991463043325,-0.730867234248162,-0.5426904284691674,1.2541528954791408,1.182526197583103,0.20585221624830996,-0.6602286637563695,0.7829535270063033,-0.6408263693052394,2.766182688966544,0.5516239524349194,0.2566265259202086,1.4956216838957601,-1.6741843505595684,-0.9959064622973858,-0.7403886196586417,0.6067250573659267,-1.3795860310155779,0.5826540568284595,0.4035915312015796,-0.04608732333586767,0.9566054078505309,0.44357703011634375,0.486289357047454,0.2419966529987094,-0.4573438851921941,1.2480745910373323,0.5793826081610183,0.20175818205048415,-0.3308346809656461,1.567279935417983,-0.09521024736601208,-0.07290923092332625,-0.7206248241956038,0.23505762201611646,-0.0681565606972752,1.0540306617238817,-0.8037992701808464,-0.08920279490884524,0.017349845755310945,0.033698417510196074,-1.0702968219093487,0.12240328617383324,0.391952568386368,0.8594175330217211,1
8,O=c1c2ccccc2nc(SCc2ccccc2)n1Cc1ccco1,-0.3107684155986139,-4.8230906149215915,-5.093860470491294,-0.997165816773964,-2.7902583391795477,1.1123135905882071,-0.12273165881286441,-0.4559065346921994,-0.8563145481734169,1.0658278243461405,0.8651661885676905,0.5007476149737096,-0.8192228584092832,-0.8852919932604755,0.6030716097207426,-1.1746412780186979,1.1236774440679849,-0.31566480975524325,0.729546903426062,0.5069577835237479,1.2983244057905148,-0.3469245752112724,-1.3271369312734167,-1.0438075924674632,-0.1349250293475315,1.9061526453873399,0.279107922343133,-0.4767068158006928,1.5467519203885356,-1.5338174174799841,0.6719267889691719,-0.222287109313246,-0.45906450082447725,-1.550991989362439,0.4031934192178651,0.5748492558669132,1.2052363249758853,-0.020151979286073086,1.1451676815512553,0.40694295578680345,0.27397004266245695,0.4358283560593101,-0.2869579477701752,-0.27750222165158495,-0.0705860378494496,-0.7822207643379946,0.763503278305226,-0.07738799639750893,0.5149754935881237,-0.11760135927048035,0.07094183000318742,0.21631824425975135,0.5874367760438416,0.3568017952071942,0.3107634036610188,0.253099983533245,0.7578189746954644,0.10288111404994789,-0.5439454460706987,0.015393172714251122,0.2882606404002885,1
9,N#Cc1c(NC(=O)CSc2nnnn2C2CCCC2)sc2c1CCCC2,2.720708868294329,3.430936882393618,-3.678029615997849,8.536092680010634,-0.704126933623851,2.625886265173935,-0.12561531336373133,3.4113411685962616,1.022865497128843,1.1427716551188427,-1.1311617617921892,-0.9129604979544842,1.699052691782408,-1.2179887653550632,-2.984374479855594,-2.5805865157010968,-3.2318395272569598,0.6190511758832897,0.924171811907916,-0.7649310486776979,0.7282978065281891,1.939033559883594,0.6427958758451455,2.635093563994154,-0.5834445218329316,-0.6429432522373286,-1.1348010486350926,0.5135352310398189,1.3074128571785273,0.682017253526536,-0.2660671701067343,0.8415238364734933,-0.23090682330267723,0.23549847706121324,-1.5781054200896003,0.20417409802746903,-0.6471778669726046,-1.7586604981842253,-0.8691613148288743,1.3756277487484372,-0.6587525969263669,1.5047834483893987,-0.12841305621010313,0.09925742611109614,0.11279511250700697,-0.33326147536478534,-0.7407301735182631,-0.7500140530541847,-0.906349966610453,-0.8589361275612186,-0.7489697078576889,-0.11994560723524432,0.7400812928752363,-0.17156519183903227,-0.8672511978401817,-0.3599968711740522,-1.4440116836438037,-0.41147901511833357,-0.512099610003804,1.2832420723188867,-0.3462795975378251,1
